Form A Key:	100.0	ADAADADDDACBCABBCBBCBABBBBDBBBAADDADABBBCCAABDADDBCABCCBBACADDABCBDABBDCDACBCCACDBAADDACBDBCBDCBDCDAABADADCABBABBACBCCBDBDCDDABAAACCDDADAABABBBCACCBBDDBACCDCCBBCDCABAAACDBBACADDADABAADDACAACABACCDDDBB
Form B Key:	100.0	CCCDCCAABBBDBBADACCBABDADCCDAACBCBBBDCDADACDACBCCDDDCAAACCABCACCDCCCDDCBBDBABDCAAACDCADDAAADCABCCBBCBACCDAADDDDDDBBCDACBCBAACDCBCCBDBBCBBBADDAADBBACAABCDADABAACDCDBDCCDACAACDBBABBDACCCADDDBDDADABACBAD
B	ESTER MEEKER:	61.0	ACDABCAABCDDDBACBCCBABCADCBDADCDABDBDADBCACBACBCCBDDCDDACCADCACACCACDDCBAABCBDCACDCDCACBCAADAADDCDBCBACCDAADBCBDDBBCBCCDCDDBCCABCCCDBBCBBBAADAABDBDACCCBDBDDAAAACDDBDCADAABADBBBACCDACACADADCCDADBCACBAD
A	DANIELLE HOGAN:	87.5	ADAADADDAACBBABDCBBBCABCBBDBBBDADDADABBDCCAABDADBBCABCCBBABADDABCBDADBDCAACBCCACDBAADDACADBCBDCBDCDCABADADAABBABBACBCCBDBDCDDABAAABCDDADADBACBBCACCBBDDBACCBCCBBCDCDDABACDBBACADDADAAAADDABAACDBACCDDDBB
B	KAITLIN MCDADE:	90.0	CCCDDCAABDBDBBADACCDABDADACDAACBCABBDCDADACDACBCCDDDCAAACCABCACCDDCCDCCCBDBABDCAAACDCADDAAADCABCCBBCBACCDAADDDDDDBBCDACBCAAACDCBCCBDDBCBBBADDABDBBACAABCDADAAAACDCDBDCCDDCAABDBBABCDACCDCDDCBDDABABACBCD
A	HOPE WINTER:	86.0	ADAADADDDAABCABBCBACBABBBBCBBBAADDADABBBCCAABADDDBCABCCBDACADDABCCDABBDCAACBCCACDBAADDACDDBDBDCBACDAAAADADCABBABBCCBCCBDDDCDBABCDACCDDADDABABBBAACCCBDDBACCDCCBBCDDADAABCDBBACADDADDBAACDACAAAABABCDADBB
B	GAY VOGEL:	59.0	ACDCCCCDDBBDADABADCBAABADCCDCACBCBABCCDAAABDACBCCDBDCAAACCBDBABCDCDCDDCBBCDBBBCABCCDABBDBADBBCDCCBDCAACCBAADAACBDBBCADCBCCCACCBBCDBBBABCBBCDDABDBBDCAABDDACCADBACBDBBCBDBCDDCDBBDBBBDDCCADDDBDAADCBCACAD
A	LESA HAIR:	54.5	DAAAAADDDAABCACCCBDCCBBCBBDDBBCBDCACACBDCCDABBADACBABCCBBDCABCACCBDDDBCCCACDCDBABAABABBDBDBCBDCBDCBDCDAACDCCCDABBBCBCBAABBBCDACCAABCBDACABBBCBACABBBDDCBADCDCCBBCDDACAABCABBADDCDCCADADBDABADDBBACADBDDA
B	SANDRA BENJAMIN:	58.0	CCCABCDCBBCDDDCDBCCAABDAABCDDADBCBBBDCDDBACDACBACADABACAACAACBCCBACCCDCBBBCBBCACABAACCDDCAACAABBCBCCCAACDAACDCADBBBCCAABABAACDCDCDADBADBBADBDADCBAACBABDBBDCBCACDCDBDDDCACDACDCACCADBDCCACADBCDACABABBAD
A	SALVATORE BRADY:	67.0	ADBDCDADDADACBBBCDBCCBAABBDBDCAADDACBBBBACAABAADCBCABCCCBACADDBACDDABADCDDBCADACABAADDACBDBCBACCDCCAABACADCDABDBCDAACCBDBCCDDDBBACCCDDDDADBAABBAACCABDBBACADCBBDAACABAABCDBBCCDDCADCBDBDDACAACABACCDDCAB
B	TRACI BATSON:	78.5	CDCCCCAABABDBBADCCCBBBDADCCDCADBBBBBDCDADACDACBCCDDDCAAADCABCACCDCACDBCBBDBACDCACAADAAACAAADCADCCBBCCACCDACDDADCDBBDDADBCDAABDCADCCDCBCBBBDDCAADBBACAABADDDCBACBDCDBDACDACADCDBBCBBDDCBCADDDBDDADACACBAD
A	DEIDRA KENNY:	78.5	ADDBCAADDACBCABBBBDDBABBBADBBBDADDACADBBCCCABCACDBAABCBBBACACDABCDDCBBBCDCCACCACCBAADDACADBCBDCBDCDAABADCDCABBDDBACBCDBDBDCDDACABACCDBADAABABBBADCCBBDBDACCDACBBADCABAAACDBBACADDADABDADDCCAACBBAACDDCBD
B	GREGG PARKINSON:	54.0	BCCDBCAADBCBBDBDABCBBDCABDDABACBABBDDADBBBADACACCDDDBDAADCAADDDACCCDDDBBABAABACDCBCCCADDABAACABCCBCBBDCDCACCDDBBADCCDACBDBAACDDACCBBBCDBBDADBDDDABDDAABCBAACCACCDCBBDCCDACAACCDBAABCABDAAADBCDDAACBCDAAC
A	VICKY LAWRENCE:	74.5	ADAAABDDCACBCAAAABBCBABBBBDBBBAADDACABBBBCACBDABDACABCCDDDCADDADABDABBDCDABBABDBDBAACDACDDBCDDCBDCDAABACACCBDDAABBCBCCBABDCDDBBCAACCDDADAABABBBCACABADDBCCDDACDBDDAABAAACDBAACDDDDDABBBDDACAACCDACADDDAB
B	GLORIA DOSS:	57.0	CACBACDABDBCBCBAAACBCBDAADCCDACDCBBBBCDADAADACCCBCDDBBAACCABADDADDDCDDCBDDABDDBAACBCCCDADBAACAACBBBCBADCDAADDAADDBBCAACDABAACCCDACCCBBBDDDAADAADCBBBACBCCCDBCAABDCCBDDCDBCABCDBCABDCCADBADCDAADABABAABBD
A	JESS GARDNER:	57.5	ADBABADDBBBBCBBBCCBCBACCCBDBBCABDCABCBBBDCAACCCDDACACCBCCDAADAABAADADBDADCBBDCBCDBAADCCCCBAABADCAAACAACDADCBABABBACBBCCABDBDDABACACCDDBCCBCBBBBBACADBDDBACCDDDBDCBABBAAACDABACDDDBDDBAADDDCAAADDABABAABB
B	ISMAEL MANGUM:	93.5	CCCDCCAABBBDBBADADCAABDADCDDAACBCBBBDCDADACDACBCCDDDCAAACCABCACCDCCCDACBBDBABDCAAACDCADDAAADCABCCBBCBACCDAADDDDDDBCBDAACCBAACDCBCCBDABCBBBABDAADBBACAABCDADABAACDCDBDCADACAACDBBABBDACCCADDDBADADDBACBAD
A	MERRILL GUZMAN:	82.5	DDDADADDDAABCABACBBCBABBBBDBABAADDADABBBCCAABBADDBCABCCCBACADBABCBDCBBDCBABBCCABDCAADAACBDACBDCBDCDAABACADBABBABBACBCCBDBDAADABACACCCDCDAABDBBCCACCDBDDBACCCCDBBCDCABDABCDBBACBDDABABAADBACDAAABACCDDABB
B	NATHAN LAMAR:	69.0	CCBDCAAABBAACDABACCCCDDADCDDACCBBBBCDCDADACDACBCADDDCAADCDCBCACCDBCCADCBAABACDDAACAADADDABACAABCCBDCADACCAACDDCDDBBCDDCBCBCDCDBBCCCDBBCDBDADCAADBBCCACBCDBDABBACDBDADCADACDACDBBBBBDABCDADDCDADADDBACBAA
A	IGNACIO CASTRO:	66.5	ADAAAADDDBCBCABBBBBCAAACDCDBCBBADADDADBBCDAABAADAADABDCBBACABDDBCBBBBDDCDDADDCACDBAACDAABAACBDCDDCDAABADBDCDDCABBBDBBDBDAABAAABAAACCAADDDDBABDDCCCCBBDBBACCBCCBBCBCABCAACDDDADBDDABABAADDAABACADACADDDBB
B	MICKEY TRACY:	73.5	CCCDCCADBBBDBBADADABCBACDACDCACBCBBBDDDADAADDCBCABCAAABADCABCBCCDCCCDDCBCDBAADCAAACDDDDADAAACAACCBACBACCDAADDDDDCDBADACBCCAACDBBCCCDBDBADBADDAADBBCBAABCDCDABAACDCDBDACAACCDCDDBDBBDABCCADDDCCDADCDABBAD
A	MARLIN CARABALLO:	69.5	CDAADADDDDABCCBDDCBBBABBCBDBBAAADBAAADBBACADBDADACCABCCACDCADACBDDAABBDCDACBBCBBDBBADDADADBCDBCDBCDAABACADCAABABBACACCCDBBADDADAAABCBCACAABDBABCACBABDDDACCDDCBBCDCCBAACCDDBACADDADABCABDBCDACCBACCDDDCB
B	MOLLIE WILKE:	58.0	CBDACBCABABDBBDDAAABBBAADCCDDACBBBBBBCDACACDDDDACBCACDBACCABCBCCDDDBDDCBDDBABABCBABBAADAABADDCBCCBBCBBCCBACDDCDCBBBBAAADCBABAACAACBBBCDBDCDDDAACDDADDABADADDBCACDCDDBACDCCADBADABABDACCACDDDBADADABACBDD
A	HENRIETTA POLING:	75.5	ADABBADBDACBDCBBCBACBABBBADBBBAADDADCBBACCADBDADDBCCBACBBACABBBBABDBBCDDDACBCCACDACADBBCBDBCBDCAACDABBADADCABBDDBACBCCBDBDCDCADAAADCDCACABBABBBCAACBBCDDADBACCCBCDCACBAACDCBACADDADABAADDDCAADDBAACDDDAB
B	LESLIE CONNELLY:	61.0	CCCDACBBDBBDBBDDAABBABAADACDADABCBBDCCBADABDCCBCDBCDCABDCDABCACCDCCDDDCBBDBAADDDABCCCACDCDADDABCAAACAACCDACDDDBDDACBBCCBCBDACCCBCCDDBABBBBABABADBCAADACDDCDABAAADCDDBCCBDCBDADBDAAAABCCCBCDABAAABABAACAD
A	KATY OCASIO:	53.5	ADDDCBBBABCCCCBCABCDBCADBBABDBBADDADBBDADACCBDBDBBDAACCCCBCDDCDCBADABCDDDCCBBCCCDABADDACBDAABDCBDCAACDADAACBBACBBBABCDBDBDDCDDAABBCCDDACAABDBABDACDBCCABADBACBBBCBAABCAACDADACCDDDCABBADBACADCDCACCCDDDA
B	SANTOS CHACON:	62.5	ACCCCDAABDBDCCABDACBAADCDACADCACCBDBCACBDABDACBCCDDBCAAADCAABACCBBACDBCBBDBACBCDAABBBADCAABBCBACADCCBADCDACDDDDBDDBCDCCCABCAAACBCCDDDCCBBBABDAAABBACADBCDACABAACDCDBCADDACDACCBBABADACCCCDDDDBDADCCAABCD
A	MIRANDA ARCHER:	57.0	ABBADACDBDDDCDBBDABDBCBCCBDCBBADDDAAABBDBDCCCDABBDDCABCBBACACDDBBCBABBDDDBCDCCDADCCBDDADBCBCBDBBCBDAABABDCCDDBBBBCABCCAACDCDBABACACCDDAACABABBAAACCABDCBACCDBCBBCDBDBAACCCDAACADDAADDCADDCBAAADBCACBDDBA
B	QUINCY MCLEAN:	82.5	ACCDDCABBBBDBCADACCBABDABCCDBACBCABDCCDADACAACBCBADDCAACCCABCACCDCCADDCBBDBABDCAADCDCDDAAAADCABCCBBCBDADBAADDBDDCBBCDACBCBCACDABCCBDBAABBBADDAADBBCCAABBDADABAACDCDBDCCDACAABABBACBDDCCCADDDBDDADABACACD
A	NATALIA CAMPBELL:	66.0	DDAADAADBCCBCBCCABACBDDABBDABDDCDDCCADBBDABABDDDDBCDACCBAAAACDABCBBABBDCCCCBCCACDBADDDACBABBCDCDBCCAABADAACABAABCACBCCABCDCCCABDAACBCDADAABAABBDACCABDDBACCACCBACACABDBACCDBAABCCAAABAADDAABACABACCBDDBD
B	HOMER SHULL:	67.0	CCCDAAAAABBBBBDDCBCBABDCACADBACBCCBBDCDBCACCABCCCADDCBABCCCDAADCDCCDDDBBDDBBBDCCAACDAADCABADAABCCCBCCAACADDDDADDDBBCCDCACBDACDCBCCBDBBCBADAADAADBADBAABACBDCBDACBCDBDCCDACBACDBBBBBDAADCADDDBDDDDDACCBBB
A	JOANNA BENTON:	81.0	ADAADADDCAADCABBCBBCBABBBCDBBBAADDCDABBCCCAADDCDBCCABCCBBACADDDBCBDABBDCDAABBCACDBAADDACBDBCBACBDADAABAAADCABAABBACBCDBDBCCDDABAADCCCDBDBABABBBCADCBBDDAACCDCCBACDCABCABCBBDBDADCADAAAADDACAABDBADCDBDBB
B	FRANCESCA SPARKMAN:	68.0	CCCDCACADBCABBAAACBBDBCABCCDCACBCBBBCAABAADCACACBDDDCAAACCCBAACADCCBDDABBDBAADDACDDDCCDDAAADCADDCBACDCCCDAADACDDDCBCAAACCBCACACACDBABBDACCADCABDBBACAABBAACABAACDCDBDCCDAAAABDDBBBBDADCDADDDBDDAAABACAAD
A	PAT WAGGONER:	77.5	AABADACDBAADCABCCBBBCABBBCDBBBADDDABABBBDCAACDADDBDABCCAAACADACBCBDCBBDCDACCCBAADBAAADABBDBCBDCCDCBAADADADCABBABBACBCCBDBCCDDDBCBACBDDADBABABDBCACCBBDDBADDDDCBBCDDCBAAACCCBACBDDADABAADDACAAAABACCDADBB
B	TIM DUKES:	72.0	BCCDCCCABABDDBADBACBADDACBCDAACBCBBBDCDADACDDCBCCDDDCAACABCBCABCDDBCDDCBBDBADAADAACDBDDDCAADCABBBBBCBBCCDBADDDBDDBBCDABBCCAACCDBCCCDBACBBBABDCABBAAACABDDAACBCAADCDBDDCDDCAACDBBADBDACACACDDBDCABABAABBC
A	HILARY COATS:	74.0	BDAABADDDACDDACBCBBCBABBBBDBBBCAADACABDBCBADBCADDBCABBBBBACACDABCDDABBCCAAACDCAADDAADDACBDCABDCDBCDACDABADAACBABBACBCBBADDADDACAADCCDDAADDBABDBCCCCBBDDBACBDCCBBCDBCBAAACDBBADADDADABABDDACABDABACDDDDBC
B	BRUCE ROE:	75.5	CCCDCBABDDBDBBADADCBBBDADCCDAACDCBBADCDBABCDACDCCDDDCAACCCABCACCDCCCDCCDAABABDCAAAADABDDAAACAACBCBBCCABBDADDDDDCABBCDACDDBAACACBCCBDCBCBBBACBCBDBBDCAADCDADABAACDCDBDCCCAAAACCBBABBDACDDADADBDACDAAACBAD
A	BRANDON VO:	88.0	ADAADADDDACCBABBCBBCBADBBBDDBBAADDADDBBBBCAABDADDBCABCCBBACBDDADCBDABBCCDBCBCCACDBABCAAABDBCBDCBDCCAAAADACCABBABBACBCCBDBDCDDABBAACCDDACAABABBBCACCBBDDBACCDCBBBCDCABAAACDBBACADDADABAADDCDAACCBACCDDABB
B	DINA TEMPLETON:	59.5	DCDDCCAABBBBDAAAACBBABDADCCDABDADCACDCDADACAACABDDBCBDADCCACDACCDCCCDDCBBDBBBDBACCCDCADAADAACCDDCBBBBACADBABBDCACBDCDBCBCBAADDCCCBADADCBADAADBBBBDAAACBADAAADADCBCDDCCBDACABCBCBBCBBDCCCABDDBCDADBBCCBDB
A	MADELYN LITTLEJOHN:	54.0	ADAACADADBCDCADBCDBBBACBDADBBACADDACABBDDAAABDCDBACCBBCBAACADDDDADDAABDCDACDBCCBDBBCDACCBACBBDBBDCBDDCABDBDBDADBDAABACBDDDCCADBBAABAADABDCACBABBACBBAADBCCADCDDACDCCBBADCDBBACBDAAAABADDDADBDDADCCBDCDBB
B	ENRIQUE REILLY:	87.0	CBCDCCAABABDBBADACCBDDDADCCCAACADBBBDCDADBCDACBCCDADCAAACCABCACCDBCCDACDBDBAADCAAACDBADDAAADCABCCBBCBACCDABDDDDDDBBCBACDABAACDDBCCBDBBCBBBDDDAADBBACBABBDADABAACDCDBCCCAACAACDCBABBDACCCADDDCDDADABACBAD
A	GLENNA KUNZ:	63.0	ADAADABADACBAAABCABBBCBBBBDBBCDADDADCBBBCCAABDADCCBCBDCBBACCBDCDCBDADDCCCACCCCBDDBAADDABBBBCACCDDDAABCADAACABCACBAABCCBADDCBDCAAAABCDCADAADABBACBBCBBADCACCDCCCACDDBCABBCADADCADBABDBAADBACADDACAAADDABC
B	MARIANA HENKE:	81.5	CCDDCCAABBBDBBADABCBABDBDCCAAACCACBBDCDADABDACBCCDDDCADACAAACDCBDCCCDDCBADBABBCAAACDCADDAAADBDBACBCCCDCCDBADDDCBDBBBDBCBCCAACDCBCCBDDBCBBBADDAADABACACBCDADABAACDCDBDCCDACAACDDBBBBDCCCCACDDBDDADCBACBBA
A	IMELDA YAZZIE:	84.5	ADAADAADDDCBCABBCABCBCBBBBDBBBAADDADABBBCCAABDAADBCBBCCDCABCDDABCBDABBDCDACBCCADDBDADDACBDBCCDCBDCDDAAADADBABBABBACBCBBCBDCDDABACABCDDCDAABABBBBBCCABDDBACDDCCBBCBCABAAACACDACADDADABAADDACAACABADCDDBBB
B	JEFFERSON CINTRON:	77.5	CCCDCCAACBBBBBAAADCBABDBDCCDAACBCBBBDADDDACDACDCCDCDBABACCABDACCCABCDACBBCBADDCAAAADBADCAAABBADACBBCDACBDACDDDDDDBACAACBCBAACDCBCCBCBBCBBAADDAADDBACCDBCDAACBAACBCDBCCCDABAACDBBABBDABCCCCDDBDDADADBCBAD
A	MICHELE BETZ:	90.0	ADADDADDDACBCABDCBBCBABBBBDBABAADAADABBBCCAABDADDBCABDABBACCDDABCBDABBDCDACBCCACDBAADDDCBDBCBDCBACDAABADADAABAABBABBCCBDBCCDDABAAACCDDADAABABBBCACCBBDDBAACACCBBCDCABAACCDBBDCADDADABAADDACADAABACCBDDBB
B	FANNY TIBBS:	58.0	CCBBCCACCCCCBAADCCBBDBDADCCDAACDABDCDDCDBABDAABCCDCDDAADCBABCDCDACBDAABBDDCABDCAACBBABDAADABCCACCABABDCCCADDDADDABBCDCCBCCAAABCBBDBDBACBBBADADDDBCAAABBACACABABCDCDDBCADCCCACBDBBBBDDCCABDDACDDADBCACBAD
A	HAZEL HANEY:	79.0	ADAABCDADACBCABBDBBCBABBBBABCBAADDADABBDCCABBDADDBCABCCBDACADDABCAADBBDDAAADCCCCDCACDDACBDBDBDCBCADAABADABCDBCDBBACBCCBDBACDDABBAACCDDADAABABBCCACCBCADBACCDCCBCCDCCADADCDBBACDDAADACAADDACAACABACCDDACA
B	KIRBY MUSGROVE:	64.0	CCADDCAABBABBBACAAADBBDAACBADABBCBDDDCCDCACCDDBCACADCBDBBCBBCACCDCCCDCABBDBABDDACBCDCBADAABDCACCCBBABACCCDADDDDDDCBCAABBABBCDDCBCCBDABABBBADDBADCBACCABCCCAABBACDCDBACCDADAACCCBCBBDDCDCCCDDBDDADABDDABA
A	CARA CREAMER:	67.5	ADAAAABBDACDCDBCCBBCBADDBBABABDDDDACDCCCDCAABAABBBAAADDBBACAAAABDBDABBBCABCBDCACDBBACDABBDBBCDCADCCAAAADADCABBABBAABCCADBDCADABAABCCDACDADDAABDCACCBAADDACCDCCBBDCCABABACDCCAAADDADABAADDBCADBCBACDDCDBB
B	BLANCA STAMPER:	64.0	ACCDBCAACDDDCABCAACDBADADACBDBCACBBBBBDACABDACDCCADDCACADDABCACCDCACDDCDBBAABBDDDACDCADDACCCCACCCBBCBACDDDBDDDDDDDBCDBCBCBABCBCBCCBDBBDBCBADCCABADCCCACCDDDABDACDCAACCADABAACDABBBBDCCCBAADDBBDACDBBCBAD
A	DONALD CONNOR:	61.0	ADAABAACBABACABBCBACBAABBBDBDAAAACADADBBCAACBAAACDDCBCDBCACDBDAACBDDBDDCBCDBBBDCDDCADCACCCBDBCDBDBAADCCDCDCBDBABAABBDBBDBCABDABAAACCDDADACDADBDDABCBABDDACADCDBBBBCBBAAACDAAACADDBDABACDDBCAAABBACCDDDBB
B	SALVADOR SAGE:	74.5	CBCBBCDAABCADBCDADCBDBBADCCDAAAACBBBCCDADBCDACBACCCCCCAAABABCACBDCCCDDCBADBABDBAADCBBBBDDAADCAACCBBCBCCCDAADDDDDDACADDCCCBCACDCBCCBDBBCABBADDADDBBABAABCDABCBACCDCDADCCDACAACDBBABBDABCCADADBDAADABCCBAD
A	MERRILL MABRY:	76.0	BDAACABDDACBCABACCBCDABABBDBBBAADADDABBACCAACDADDBCABCCBBACAADAACBDACBDBCAABCCACDBDBDDADBDBCBDCBDCDAABBDABCABDADBADBBCBDBDCADABAADBDBDADBABDBBACBCBABDDDAABDCCBACDBABADACDBBACCDCADABAADDACAABABACCDDCCB
B	LOGAN CHEW:	62.5	BCCDABDABBCDBCCBACDBBDDADCCDBACBADBBDBCAABDDADBCCDBDCAAACCABCACCDDCCDDCBADBBDDCAAABDAAACAADACDDDABBADCADABADABDDDBBCDAABBACBBCCDBDBCBACBABADCBACDBDCAABCDADCBABCDADADACDACAADDBAABBDCDCBABDDBDDADABACDBD
A	RACHAEL MCGHEE:	75.5	ADCADADDDABBCABBCCCDBABDBBDCBDADDDDDABBBACAACDADDACABCCBBAAABAABCBDABADCDCCBCCADDBDADDACBDBCBDCBDCAAABADADCABABBBCACCCBDBDCDDABDAABADDADAABABDBAACCBBDDBADCDCABBABDABAAADACBACABCCDCCAACDACCABDBACCDDDBD
B	OSCAR MEACHAM:	76.0	CCDDCCAADBADBAABACABAADADDCDAAAACBBCACDADAADACBBCDDDCCAACCABCABCDCDCDDCBBDBABDCAAACDCABDAAADCBDACADDBCACAAADDDADDCBCBACBCBAACDCBCCBDDACCBBDDDAADBBACADBBDADCAAABCCDACACDACAACDBDDBBDABCDADDDDDDADABACBAD
A	JULIE HOUGHTON:	70.0	ADAADCDDDAABBCBBABBCAABDCBAABBAADDADABBBCDABBDAADBCABBDBBABDDDAACBAABBBAADCACCACABAAADADDDBCBDABDCDACCADADCAABABBACAACBDBCBDDABACCCCDDADBABCBBBCABCBADDBABCDCCBBCBCAAAACBCACACCDDACACABBBBCAACABAADDDDBC
B	EDITH LOFTIS:	87.0	CCCACCAACBBBBBADACCBABDADCCDAACBCBBCDCDADDCDACDCCDDDCAAACCABCBCCDCCCDACBBDBABDCBAACDCBDDAAADBCBABBBCBACCDCADDDDDDBBCDACAABADCDCACCBDBBCBBCADBAADBBACAABCDDDABACCDCDBDCCDACAACDDBABBDACCCADDABDDADABACBCD
A	ROBERT PETERS:	68.0	ADBABBDDDACBCABBCBBDBABBBDBBAAAADDACDBBDCCCABAADDBCBBAADCABCDDABCBCABCDCDADADCCBDBAACAACBABCBDABCCDAAAAAADAADBACBADBADCDBDCDDBBCDABCDDABDABADABBACCDBDDBACBDCCCBAACCCAAACBBBACADDADABAADDCDBACABABDCDDBB
B	PAULA BYRNE:	51.0	DDCCCACCABBDCDADACDCDBBACCCADCCDCCBBCCDABABDDABCCAADCAAADCBBCAADABCCDCCABCBDCAAAAAADAABDACBDBCBCABDCCCCADCAABDDCDDACDABBCBBABDACAADDBCCBBDABDAADCBABACDCDABBBCBBACBCDBDBADAAABBBCBABBDCCDDDBBDBADBDACDCD
A	EUGENE GAITHER:	55.0	DDAADBBDCBCCCBBABDBCBABDACDBCCBADCADBDCBBCAABDADDCABBCCBCDAACBACBBAABADCDBBBCCDCDBDBDDBAADDCBDCCBCAAACADADAACBDDBBACAABBBACDBDBCCACDABABCABACABCACDACDBBADDDAAADADADBACACDCAACADBBDABABCDACAACABACBCDDBB
B	LUTHER MCRAE:	66.5	ACCDCDAAABADBBBDACABADCADCCCAACACADBDCCADACCACBCBDDDCDAABCDADBCCDCBCDDCDABBADDCACADDBDDCACBCCACCBBACCACCDAADBDAADCCCBACBCBAAADCBCCBDBBCBCAADCAADADCCAABDDDBBDBACDCDBDCDDBCADCAABABBDACCBADDDDBDCDABCCBAD
A	ERICA HORNSBY:	85.5	ADACDADDDACBCABBCBACBABBABDBBBAADDBDABBBCCAABDADDBBABCCBBDCABDABDBDABBCCDACBCCACDBAABDACBDBCADCBDADCABDDADCABBDBBACBCCADBDCCDABABACCDDAABABDBBBCACCBBDDBBCCDCCABCDCABAABCDCBACADBADABAADCACAACABACCDDACB
B	DARREL DESIMONE:	91.0	CCCDCCABBBBDBBADACCBABDACCCDAACBCBBBDCCADACDACBCCBDDCDAACCAACACCDCBCDDCBBDBABDCAAACBCADDAADDCABCCBBDBACCCAADDDDDDBBCDACBCBABCDCBCCBABBCBBBADDAADBBACDABCDADBBAACDCDBDCCDACAACDBBABBDCCACAADDBDDADABACBAD
A	DAWN GARVEY:	54.5	DAABDAADDDBBABBCCAACCADBBDBCBAAAABAACBCDDCBABDADDBBCBADABACAADABCBDDBBDCBDDBCCDCDBADDAACBDDAADCACCDCCDBDDDADBAADACABCCACBCABDADDBACCDCADAABABBCBAADBBCCBBBCDCCCBCDCABDABBDDBACCADDBBBCCDAAAABCCBACCDCCAB
B	GREGG RALEY:	69.0	CCCBCDAABBCDBCADDCCBABCDAACBBAADCCBBDCDCDACDACBCDDDDCADCDCBBAACCACCCADDCBDBABDCDACCDCACDAACDCBBCDBBCBCABAACDDDDDDBDCCACAACAACDDBCABDBDABBBDDDAAABBAAAACCAADABACCDCABDCCAACAADBBDABBDAACAADDBBDDADABADBDB
A	GREGORY SHERRILL:	91.5	ADAADABDDACBCABBCBBDBABBBBDBBBABDDADABCBCCAABDADDCCABCCABCDADDABCBDABBDCDACBCCACDBAADDCCBDBCBDCBDCDAAAADADCABBABBACBCCBDBDCDDABAAACCDDADAABABBBBACCBBDDBACBDCCBBDDCABAAACABBACAADADABAADDACAACABACCBDBBB
B	FORREST MOSHER:	92.5	CCCDCCAABBBDBBADACCBAADADCCAAACACBBBDCDADACDACBCCDADCACACCDBCACCDCCCDDCBCDBABDAAAACDCAADAADDCABCCBBDBACCDAADDDBDDBBCDACBCDAACDCBCCBDBBCBBBADDAAABBACAABCDADABAACDCDBDCCDACAACDBBABBDACCCADDCBDDADABACBAD
A	WARD BARBOUR:	82.0	ADAADADDDADBBABBCABCDABBDBDBBBAADDADABBBCCAABDBDDBBABCCBDDCADDABCBBCBBCADACBCCACBCACDDDCBDBCBDCBDCDDABDDADCCDBACBDCBCCBDBACDBABBAACCDAADBAAABBBBACCBADDCACCDDCBBCDCABAAACDDBACADDADABAADDADAACABACBDDDBB
B	MA ZINK:	93.0	CCCDCCAABBBDBBADACCBABDADCCDAACBCBBBDCDADACDACBCCDDDCAAACCABDADCDCCCDDCBCDBABDCAAACDCBDDAAADCABCCBBCBACCDAADDDDDDDCCDACBCBAACDCBBCBDBDCBBBADDAADBBBDAABCDADABAACDCDBDCCDACAACDDBABDADCCCADDDBDDADABACBAD
A	MICHAELA LIGHTNER:	64.5	ADAADCCDAABBCABBCBCCBBBCBDBBBBAACDADABDBCCAABBADDBAAACBDBACDDDABCADABCACAACADCADDABADDBCBDBCABCBDADDABCDCCAABBCDBACACDDDBDBADDCCAADCBDADCBCBCBBCACCDBDDDCCADCCBBCBCCBACACDDBACADAABDABADDABDCAABBCCDDDAB
B	ANNABELLE KARR:	88.0	CCCDCCDAABBDABADAACBADDADCCDAACBCBBBDCDADACDACBCCDDDCAAACCCBCACADCDCDDCBBDBABDBAAAADCADDAAADCABCCBBCBACCDAADDADDDBBCDDCBCBAACBCBCCCBBBCBBBCDDAABBBACAABCCACCBAACDCDBDCCBACAACDABACBDACCCADDDBDDADDBACBAD
A	CHRISTOPHER SEPULVEDA:	58.0	BCCACAADDACBCDBBCBBABBBABCDBDBBACBCCADBBCCAABACDDDCCAACBBAABDDAABBDABDABAADDCCDCDBDDDDACBCBCBCDCDCDAACACCBBDBBCBBACBCCBDCBADAADACBCADBAAACBAACBCCCABBDDBACBBCADBDDDBDABBBABBCCAABACACAADDACDACDAADBDDDBB
B	CHARITY STORY:	62.5	CBCDCCAACBBDBAADABCDABDBCCBDAACDDBBBDCBCCACDADBCCDADDCBACCABCAACABCBABADADCABDAAAACDCACCAAADCABDDBBAAACCDCADACDBDBCACBCDCBCDCDBBADBDABCDBCADCAABAAACDCCCDADCBAADCADADCCDBCAACABDBDBDACCCDBDDBBDADADABDAD
A	PIERRE LIGHTFOOT:	54.0	ABABABADBACDCBDDDDBBAABDCBDCCBACDCADAABBBAAABDADDDADBCCDBAAACCAABADABDDACACBCCDCDADADAABABBCBBDBCABBBDADCCCACBCDABBBBCBDBBCDDCBBCACDDACDCAAACABCDCDBBDBBAADDCDCDCDCABADACDBCACADBADACAADDACCADADBCDBCBCB
B	DOROTHY SANTANA:	70.5	CCCCCCAAABDDCAADACABAADADCCDADCDABBADCDBDACDACBACBDDCAAACCACCAACDCCCBDCBDCAABDCAACCDCDBACAABCABCDBBCBBCCBACCAADDCBDBDABBCBAACDCBDCBCBBCBBAADDBAABBADADBBDADABCACDCABDCDDDAAACBCBBBBBCCBCADADBDDADABACCDD
